,Video Number,Title,Date Published,Views,Likes,Auther,Comment
9885,151,What's in my Tech Bag! [2020],2020-11-30,3632291,170736,D'Lylah Nazario,"Watching from my iPhone 12 mini, and it’s honestly so great. Perfect size for my tiny hands and it still feels luxurious."
9886,151,What's in my Tech Bag! [2020],2020-11-30,3632291,170736,kaygal1998,I went to the Mini after having the 6s and it’s been perfect for me so far! I went with the Mini purely because I didn’t want a brick for a phone
9887,151,What's in my Tech Bag! [2020],2020-11-30,3632291,170736,Shubham,I've kept the iPhone 5 for so long it literally came back.
9888,151,What's in my Tech Bag! [2020],2020-11-30,3632291,170736,Fernando Sestini,"I’ve been using the iPhone mini, and I enjoy everything about it! I went from the X to the 12 mini... the battery is better than the X, but not as good as the 11.... for me the battery is plenty good. I appreciate that Apple made as really good phone in smaller size "
9889,151,What's in my Tech Bag! [2020],2020-11-30,3632291,170736,RedNeck_Zeus,Love the design and small size.  Looking forward to future generations. Adding the mini to the iphone lineup was a smart move for apple.
9890,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Jaime Fabian Valenzuela Soto,"I've just bought my iPhone 12 Mini and I think it was the best decision so far. The last iPhone that I had was the iPhone 4 around 2011 and to be honest, I didn't stay with iPhones mainly because of their price and because you can really find some fine android phones for less money. The issue for me lately was that phones seemed to get bigger and bigger if you want to have the most up-to-date stuff but when I saw the 12 mini in a store, I saw was I was looking for these couple of years. A really good phone, easy to carry and handle, nice camera, nice screen, and it just looks good."
9891,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,SnakePlissken001,"Great review! I’ve been using smaller iPhones throughout the years. I first had the iPhone 5s and then I upgraded to the iPhone SE (2016 model) in 2017. In any case, I held off on purchasing a new iPhone for three years because one hand typing and portability were exceedingly important to me in a smart phone. It’s so nice to be able to hold a cup of Starbucks coffee in one hand, while typing a message with the other hand. Convenience like that is pretty much lost on larger, phablet sized phones. That said, I recently upgraded to the 12 mini (product red, to support COVID relief efforts) and I’m pretty happy with it. I can reach all parts of the screen with my thumb and one-hand typing is still comfortable. Although, I still believe that the 5s/SE was the perfect size for a compact phone. I would love for Apple to offer that form-factor again. As for the battery life on the 12 Mini, I always carry around an external battery  and a fast charger, anyway."
9892,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Joe McLaughlin,"I picked mine up yesterday. As soon as I got it out of the box I was like “Wow, that is tiny!” Form factor-wise it reminds me of the iPhone 5, but with no home button. I took my iPhone SE (2020) out of its case and the mini fits completely within the front panel of the SE. A lot of my coworkers have the original SE as their work phone so I’m anxious to see the size difference between those two phones. I wanted the mini mostly because I do a majority of my mobile stuff on my iPad (also mini)."
9893,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,,"Really hope they'd continue the mini lineup for the 13, pro, with a 120hz display"
9894,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Maz Zedong,"I hope this starts a trend of smaller smartphones, actually considering making the switch to iPhone for once"
9895,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,leoninc,"Appreciate the review! I like everything you layout concerning the iPhone 12 mini. The dealbreakers are: Battery life, and notch ratio on the smaller phone. I like the convenience to pocket it, and accessories to protect it. It is a solid looking phone compared to the previous versions. The reduced bezels gives it a better viewing experience. That said, I would rather purchase (or receive the gift of) the bigger version(s) to enjoy the battery life and a more viewable signature of the display. Again, as always, top notch review."
9896,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Jack Stanford,"I went from the X to the 12, and am overall satisfied. But if they keep up with the ""mini"" models, and find a way to improve the battery a little bit, I might switch to that going forward, it just seems like the perfect size"
9897,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Anonymous,"Loving the iPhone 12 Mini would recommend the mini over the 12, pro or pro max, it’s so small and super easy to use"
9898,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,,I still think the mini is the phone to buy if you have a tablet already. I really miss smaller phones.... cuz I have small hands 
9899,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Phyuck Yiu,"Just got a 12 mini, coming from an 11 pro max & XS Max previously, it’s definitely refreshing having a phone that’s not heavy and can fit anywhere. With the zoomed view, dont even notice the smaller screen size. Definitely worth it"
9900,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,C S,I love your reviews! I love the mini 12 too! It’s amazing.  I traded my XS Max for the Mini and no regrets so far! Over big phones! Glad we have a compact flagship! Also I have no use for Lidar and a telescopic lens so the Pro wasn’t a viable option. 
9901,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Michael Østergaard,"One of my favorite things about your channel, is your calmness. Greetings from a fan from Denmark."
9902,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Gijs Molsbergen,"Better haptics can be great when applied correctly. It can definitely ""immerse"" you a bit more into a game in my opinion. Especially with many VR experiences, horror and racing games out there, great haptics can be that little big detail that gets me to jump up because I freak out because of a scary surprise, or that pushes me to take more risk when taking turns while racing. When applied correctly (or let me say ""convincingly"") this could give games a new edge worth experiencing!"
9903,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,benblitzkrieg,Imagine the controller trigger “sensation” or “haptics” when you swinging around NYC as Spidey! Can’t wait to get my hands on it!
9904,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,YOXYO,Ps10 controller: You feel the bullets when getting shot at
9905,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,clash royale King,"Haptics are one of the most important parts of any electronic device.
Hope all the tech companies understand the importance of haptics and we see devices with really good haptics in the future."
9906,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,ZBYCHU,You: Crashes into a wall in a racing gamePS5 Controller: Deploys Airbags
9907,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Mortality -_-14,I wonder about the life of those feedback triggers I hope they don't weaken over time since moving parts tend to break and the more complex parts have a higher chance of breaking and I'm ok if the triggers weaken over time but if it starts to lock up when it gets old that might be a really annoying issue. but only time will tell and I'm definitely buying a PS5.
9908,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,HylianJacob,"Here's some examples
Tomb Raider: Feeling the resist in Lara's bows.
Racing: Resistance in depending on surfaces.
Spiderman: Feeling the Web swinging in the triggers and feedback."
9909,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Cyrus P.,"I totally agree with this!!! Of all the next gen things I'm excited about, it's definitely the PS5 controller, there's so much room for creativity that comes with it when properly implemented. The sense of sight and sound is damn near perfected, now add a more compelling sense of touch to that and the experience truly becomes IMMERSIVE. That's next level immersion right there. Genius move from Sony. 👏"
9910,152,The FIRST MKBHD Product: ICONS!,2020-11-27,1699839,124147,Jaylen Leu,"I initially wrote off the adaptive triggers, i thought i was gonna play Astro, think they were neat, then turn em off. But i finally got my PS5 and the triggers actually have me amazed. I did turn their strength down a bit so i have more peace of mind of not breaking them, but even at lower levels the adaptive triggers are astounding. If you turned the triggers off entirely you're missing out on what makes the PS5 so next-gen."
9911,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Colin Bish,The controller looks great! I'm interested to see what third parties do and also what Microsoft will do (presumably with their Elite series of controllers) as a counter to this awesome tech in the near future!
9912,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,The Mighty Jagrafess,Until recently I was xbox all the way but I absolutely loved the switch's HD rumble and am definitely excited to see this idea of immersion through controller feedback taken further and executed by the likes of the ps5. The controller alone may have changed my console of choice.
9913,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Dhruv Jain,Feeling that tension in the strings through the controller when pulling the arrow on your bow in Horizon Zero Dawn is what I want to see. 💯
9914,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,John Brooke,"You and Dave have me significantly more excited about the controller than I was.  It's not a factor for me because slightly better graphics, decreased loading times, and quieter consoles is already enough to sell me.  The real question is whether Microsoft will mimic Sony in some way in order to capture more sales down the road.  You can bet they will.  Regardless, we are over due for new consoles.  Can't wait!"
9915,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,BleueBrade,"The first thing that came to my mind when I heard about the adaptive triggers is Stamina. If you run out, it becomes harder for you to effectively move and shoot, hit etc. both in-game and for you, the player."
9916,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,rufex2001,"For those interested, Spawn Wave has a great teardown of the controller where you can really see how the adaptive triggers work..."
9917,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Zuko,"I like the concept, I'll remain skeptical until I try it for myself and see how implementation goes. A lot of these controller innovations end up being one off gimmics."
9918,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Bawa Harees,"I think Horizon: Forbidden West will definitely take advantange of this controllerespecially with the variable resistance trigger for firing more powerful arrows.

and of course, a lot of kid games to make it feel alot more immersive."
9919,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Neer Kum,"In Miles Morales, I would imagine the controller giving you a feel for the tension of the web, a buzzing sensation when zapping enemies, different rumble when hitting enemies differently, more precise feedback during quick time events just go on a few."
9920,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Sean Murphy,"Nice evolution of the tech. The original Xbox One controller actually has this via vibration motors - but the triggers do vibrate when you fire a gun, hit the brakes in a car etc. Added haptics also gives you resistance which is cool. Nice improvements as MS/Sony go back and forth improving each others tech/thinking."
9921,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Half Man Half Tech,"When Alexander Bell invented the 1st phone, he had 3 missed calls from MKBHD"
9922,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Richard .B,I love to watch reviews of my phone just to convince myself it was a worthy purchase
9923,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Fakhrur Razi,One thing that I love MKBHD when reviewing smartphone is his HONESTY. He doesn't hesitate to tell what's good and what's bad.
9924,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Chethiya Shakya,"If you are planning to keep your phone for about 4-5 years like me, the pro is the one to pick 👍"
9925,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Filmerfilms,Trouble with the max is the size. Most of us don’t want a giant phone.
9926,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Kendrell Harrison,I've been watching an endless amount of videos to decide whether to go with the 12 or 12 Pro when I upgrade and tbh I think I'm leaning towards the 12. There really isn't much that convinces me the pro is different from the 12 and that it is worth the price
9927,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Adhvaidh's Tech,"""They gather more fingerprints than the CSI employee of the month""- MKBHD 2020"
9928,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,James Spinaris,I mean it depends how you look at it. Most people don’t get a new phone every year. Going from a iPhone 7 to an iPhone 12 is a big jump and feels amazing. Worth it all the way
9929,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Robin Katyayani,"Apple: ""We are dedicated to a cleaner environment and going green""
Also Apple: ""We noticed your phone is cracked and we dont allow you to fix it yourself, so heres a whole new phone"""
9930,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,Joshua Beck,"I definitely went with the 12 Pro for that 2x zoom... ever since they took it off the cheaper phones I've missed it. I kinda wanted to go for the Max for the extra camera features and better battery life, but a 6.1-inch iPhone was already bigger than I wanted (I originally went for the 12 mini and loved that size), so I just didn't think I'd like the 6.7-inch screen on the 12 Pro Max."
9931,153,The First Folding Screen Tablet!,2020-11-24,2781199,139810,A Alberto Soto,"""they gather more fingerprints than the CSI employee of the month""
I love that line"
9932,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,JT Mag,"Another fantastic review! Thank you mr Marcus. The difference in features, between the two size options really makes me mad. I’m one of those people who wants the flagship, but the max isn’t comfortable in my hand!!!! I appreciate when they leave the best for both pro models. I love apple products, especially the X model iPhone and beyond, but we’re clearly getting a post-Jobs Apple line of products. I doubt Steve would have allowed such a confusing lineup. The whole apple ethos is supposed to be, “we choose what’s best for you”! 😂"
9933,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Vincenzo T,At this point these videos are made so professionally they look like a whole company is working on each one
9934,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Aussie Adventure Nerd,The main reason I went with the pro over the 12 is for the lidar sensor.. As a 3D printing enthusiast I’m expecting there to be some decent 3D scanning apps come out in the near future that utilize this sensor. Would be very handy to have in my pocket where ever I go.
9935,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Róbert Šrotýř,"@Marques it would be interesting to also include your thoughts on resell value, longevity/durability and future-proofing. In that respect, 6GBs of RAM actually makes a difference.

For all my purchases this is a huge consideration. My friend buys $200 phone almost every year. This is very comparable to iPhones if you take into consideration their eligibility for updates and resell value after 4-5 years. What are your thoughts on this approach to purchasing decision?"
9936,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Steven Edmundson,"I ended up getting the 12 Pro, I went with the 512 GB version. My reasons... I own, and listen to a LOT of music. Also, as an amateur photographer I’ve turned to using the iPhone more and more when I don’t feel like dragging my DSLRs along with me on hiking trips, MTB/road bike rides, or just day to day generally. I know the iPhone will never (at least not anytime soon) match the quality of photos from a “real” camera, but for what it is, it’s pretty amazing. With this I use a lot of storage space. Right now I’m sitting at 268.9 GB used). The 256 GB of the regular 12 just wouldn’t do. So, why not wait for the 12 Pro Max? Physical size. I don’t want a huge phone. I hate having things in my pants pockets, the 12 Pro can tolerate, the Max just get annoying. Also, one handed use. I don’t have small hands but the Max just gets to be too cumbersome for me. The 12 Pro was the best choice I had so that’s what I went with."
9937,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,irafa2,"Good review! I really love to take good pictures from my iPhone X, there are a lot of good scenery here where I live in Boston. But that same good experience showed me that there is a big limit of what the iPhone X camera can do, specially for long distance shots and low light. So, it made sense for me to update to the new iPhone 12 Pro; it main selling feature is that new camera lenses. But at the same time I discovered about the mirrorless cameras that have been around for a few, they have gotten pretty good dealing with those same issues, have gotten cheaper and smaller. If you are like me looking for a better picture shooting experience, want better pics or just good scenery shoots to put in your Instagram the iPhone camera will ALWAYS underperform when you compare it with those cameras. And the main issue actually, is the price, you can get a very good mirrorless camera from a good brand like Canon, Sony or Nikon and they will be cheaper that this iPhone. And if you are like me, is very frustrating when you have the idea of this perfect pic in your mind and the iPhone camera don't delivers, and it never will. For this price range you can make the sacrifice of staying with your old iPhone for a bit more and put this investment towards a good camera (even a good point and shoot), having an extra gadget will be worth it."
9938,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Sealed Frostbyte,“Gathers more fingerprints than the CSI employee of the month” actually love that
9939,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,anonymous,"appreciate your honest reviews! 

I would get the 12 pro over the 12 because the telephoto lens has been something I've come to rely on since it was introduced around the time of the 7 Plus.  I also like the looks of the 12 pro over the 12. (i know that's superficial, and subjective; but this is a device I'm going to be using, handling, and looking at every day for a year or two, maybe longer) "
9940,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Arnav Bajwa,I quite like the integrated A14 processor of this phone along with the incredible camera support. I do wish that the battery was better though.
9941,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,,so this is what jealously feels like
9942,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,,I really hope I can buy one soon!
9943,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Shivy,We’ve got 5 years with this console let’s make some more memories
9944,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,kajika7,Who would have thought that for most of us this will be the closest we get to a PS5 unpacking experience in Summer 2021?
9945,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,rockerfan28,Great overview! Love the details. You're a class act man. Watching your videos for years and you never disappoint.
9946,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Kevin Parker,"Welcome to the episode of ""watching things i can't afford ""."
9947,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,,Did anybody notice the Charging Dock looks like a miniature PS5? 😧
9948,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Rondure Music,This guy always has quality videos and this was a really nice and detailed look at the actual console
9949,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Shutterspeedz,The thing I like about this guy is the background he uses.. It's so satisfying
9950,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,Relken_,"watching this now, even if I have had a ps5 for 3 months, still makes me feel the same I did when I first watched it, and how badly I wanted the console."
9951,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,anoriginalusername17,"Seeing how massive this console is, I hope the second iteration will be much smaller. After seeing the official tear down from Playstation though, I think the reason the console is so massive is because of airflow."
9952,154,Apple M1 Mac Review: Time to Recalibrate!,2020-11-17,8484988,297477,KayVee,I actually love the minimalist design of the headset plus I checked it out with my friend and they were great performance wise too.
9953,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,,"Of everything that you have managed to get early, this is the one that makes me really jealous."
9954,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,G - Wolf,Holy crap! That thing is a desktop PC! That's massive!! Well with everything that baby can do I'm not surprised about the size!! Sony definitely wanted make a statement with all of the detailed characteristics of the architecture! Excellent review! Thank you!!
9955,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Camiimii,"The excitement on your face when you get the console out, I can't wait to feel the exact same way :D"
9956,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,JJOreo,"5 months later, I still find the ps5 so amazing and brand new. By the way, well done on the Top Gear feat."
9957,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Benjy the Claymore Dude,"I think the dual charging device is a big improvment from ps4 to ps5 cause on ps4 the controllers were the opposite way and it's a bit harder to see while on ps5 it's easier to see if it charges so that's a +

I use headphones (not playstation headphones) when i play call of duty, but any other game i use the speakers that's on the tv xD"
9958,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Bulgeria,As an Xbox player this is a epic console much love Ps players 😘❤️
9959,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,jose.301,"This is cool and all, you know what would be cooler? Being able to actually buy a PS5"
9960,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Video Production Company,"it looks awesome and i am pretty sure it is, i will buy it probably towards the end of this year - but i feel like we are still not getting much from last 15 years in terms of technology.. It's like there is a stoppage and all they do is increase capacity and boost image quality... I was thinking that by this time we would have VR as standard."
9961,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Eirik Terland,I planned an iPhone upgrade this year but I’m so impressed with Apple’s new eco friendly strategy that I will support their vision by not buying one at all.
9962,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Sytron,"To be honest with you, I'm glad Apple brought back the square-shaped version for the iPhone 12 ever since the iPhone 5."
9963,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Shawn Qi,"I have always adored the sleek flat design of the 5/5s, glad it's back in 2020!"
9964,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Andrew Crans,I like how Apple chose to go back to the sharp edges retro look. Designs definitely go out of style and reappear years later for sure.
9965,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Jordan Mann,"I'm really pleased that apple in a sense took a step back, with all the ""curve"", and ""Glossy glass backs"", its a relief to focus on a more dependable longer lasting exterior. I personally really liked the more ""box"" like frames, it feels like you have a better grip and in my personal opinion it looks better. I do kind of wish hey would come out with more options with color and the option to have it gloss for the people who like it. Apple has always been kind of limiting when it comes to colors and styles. Overall its a good step away from all the ""innovating"" new tech. I like practical way more than fancy useless features."
9966,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,nadav lev,"apple: no we are removing ports next iphone, charge with a magsafe.people:ok what about earbuds and headphones?
apple:we already assume you have at least 1 of our airpods by now."
9967,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,,"Definitely agree with the battery drain, been testing the 5G here in Australia and wow it’s a drainer for sure"
9968,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Tysga Bish,"Apple in front of everyone: We want to be environmentally safe so no power brick will be included
Also apple behind the scenes: Hehe buy my brick weaklings"
9969,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,simone joubert,You have been one of my favorite YouTube channels for a while now. Thank you for all the work you put in - you’re always professional yet entertaining.
9970,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Life with krutch,Just recently acquired this device and it’s my favorite iPhone ever mostly because of the nostalgia I get from the 5s but all in all I love it so far !
9971,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Faizan Hashim,When ever I need an honest review. I know Marques Brownlee will have it.
9972,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Outback Outdoors,"Great review and excellent thought on the oops, magsafe charging direction. Not everyone likes wireless everything, though the portless concept opens up room for more chip features."
9973,155,PlayStation 5 Review: Next Gen Gaming!,2020-11-14,7037587,236481,Supra,"A wise man once said: “Glass is glass, and glass breaks”"
9974,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Jason W,"I was at Best Buy yesterday checking the new iPhones out; they feel monstrous compared to the 11 pro despite having a very similar dimension and the flat, blunt edges make them feel harsh and industrial in hand. Personally, I do not feel like it was a progressive step forward regardless of the praise they are getting for this design change.

Apples stock price seems to suggest I'm not the only one who is less than impressed with them these days."
9975,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Mr.B,"Upgraded from an XS so it was a good jump for me. I'm loving the 12 so far. Sure it's an iPhone so you know what to expect as you stated, but this screen is very nice, and so is the camera."
9976,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Badr Salmi,Great review as usual! Although the big 5G push is mostly for China which is one of their best selling market and a must have feature if you want to compete there. For us in Europe or the US nothing groundbreaking just indeed an additional bunch of devices 5G ready!
9977,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Lawrence,"Best reviewer out there.  I used to be a big Engadget fan, but MKBHD’s stuff is so much better.  Very easy to listen to, makes a lot of great points I usually wouldn’t consider, and doesn’t try and overwhelm you with high level technical information.  Keep up the quality content!"
9978,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,KUMAR UJJWAL SINGH,"Marques, dude! Your reviews are the most pragmatic one. I mean we all watch a hell lotta of different reviewer and many of them really good with their videos but you being out the very practical aspects and probably that's why people relate to you! Cheers man"
9979,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Bhupinder Kainth,can we talk about how marques and his team is just pumping videos out for us to watch. Hats off!!
9980,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Ayaan Goswami,I am so glad to see the iPhone 12 finally after so long. I am impressed with its processor power along with its camera performance as well.
9981,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,,Have you ever had a dream that you um you had you you would you could you would do you would you want you you could do so you you do you could you you want you want you want him to do you so much you could do anything?
9982,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,SparksXV,When you're bored enough to watch a pixel 5 video on your pixel 5
9983,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Cold Brew,It's impressive how the Pixel 5 camera overachieves with a 4-year old sensor.
9984,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Melissa May,"""Ending your day with 4 hours screen on time""

This is quarantine life, those are rookie numbers."
9985,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,MyhcA,"I love this phone so much, it's so simple, nice, clean. Exactly what you need, nothing more nothing less. I love how it's not racing for specs, even the look of it has something soothing about it."
9986,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,brugna456,"2015 flagship phones: $600
2020 Midrange phones: $700"
9987,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Kangni Wang,"I like Google's software approach! It's so much easier to update software. The fact that Google chose to support better processing software on same old sensor makes me feel confident that if I buy a pixel 5 now, my photos are still guaranteed to be good for many years down the line. Google is not treating their past models as throwaways to keep up with latest hardware technology. That's how I felt about my Pixel 2. Constantly gets excited by new UI/features of the camera app."
9988,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,ImOnAGoat91,Watching this on a Pixel 5. My battery is at 44% after 5h and 6 mins of screen on time. This is insane
9989,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Daniel_81,the fact that midrange phones are now costing $ 600 - $ 700 is simply nuts!
9990,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Chris,"I'm on a Pixel 3 and it is still running very well. Really feels like Google nailed the 3 (aside from the price). Front facing stereo speakers, no notch or punch out, solid camera, and great software."
9991,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,AkIRA_22 Game-O-Rama,"Been using it for 2 weeks, and I think the compromises they've made are nearly perfect. To me the great photos and outstanding battery are exactly what I'm looking for. Add day and date android updates for 3 years.... Perfect."
9992,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Tommy Wan,"Pixel 4's haptic feedback was the best on a phone I've ever used, and it makes a bigger difference than one would think. So having a worse vibration motor is more than disappointing to me."
9993,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Cultrate,I just REALLY like the perfectly symmetrical bezels. Sounds like a small thing but its important to me lol
9994,156,"HomePod Mini Review: Big Sound, Tiny Box!",2020-11-12,4962199,152303,Rohith Bhattaram,"@Marques I am big fan of your reviews. Here are few pointers that I noted in using pixel5 with ATT for two weeks.  Cons : 1) Its need a hardware update for sure , watching tiktok or playing a game for 60 mins make the phone hot ball.  Same is case when I am setting up the phone initially and copying data from old pixel to new. 2) Post clicking a camera it's asking me to hold still for almost 5 to 10 sec , specifically on night or portrait mode. Processing of picture immediately after clicking is also lagging.   Pros : 1) camera clicks are real amazing  2) perfect hand fit  3) Display is really good and with great battery."
9995,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Lakshay Bali,I love how google is taking apple's approach when they had first started with the iphones. Pixel 5 is one of the best overall package out there with things balanced like the iphones
9996,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Lewis Brock,"Couldn't agree more, Marques. I've just received my Pixel 5 today and I absolutely love it, the software experience is just incredible. Highly recommend it for £599."
9997,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,mantra4ia,"I was super excited back in the days of Google pixel first gen, but less and less drawn in by later models. I was in it for the software and the cameras, but the field for both of those has gotten so much better and diverse in other brands that I wish google would do something premium or at least surprising (RIP Project Ara) with hardware (though credit for wireless charging)."
9998,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Joseph Leeman,"Excellent review first time I had all my questions answered. I gave a pixel 3xl and don't want to lower screensize without getting more exceptionally more performance, however the pixel 5 doesn't seem to be that leap."
9999,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,,"I love the Pixel 3 standard size. The wide-angle front camera, front-facing speakers, fantastic camera, great build quality. Sure the screen isn't corner to corner but who really cares, I prefer front-facing speakers."
